11	101
32	33.8546	34.4559	35.6919	36.1841	36.3322	38.3008	39.7841	40.9215	42.0499	42.2215	43.9125	45.2089	45.6608	45.7538	46.4361	47.7144	49.4076	50.3922	50.7766	51.5966	52.078	52.3783	53.0322	54.7412	56.2652	56.3145	57.9145	58.818	59.2422	60.2633	61.1896	62.2111	64.1755	64.5268	65.8496	66.443	68.1427	69.4698	69.7342	70.0468	71.7259	72.806	74.509	76.177	78.0849	79.9509	80.0411	80.8465	81.611	82.6127	84.5397	85.7799	85.7829	86.9965	87.6053	87.7365	88.9366	90.0784	90.7967	91.0242	91.5714	92.6257	92.743	94.0527	95.7942	97.2373	97.4347	98.4123	98.8068	98.9126	99.3843	100.352	102.21	102.771	104.096	105.936	107.591	108.794	108.983	110.816	112.63	113.092	114.752	115.719	117.017	117.465	118.629	119.678	120.175	122.163	122.81	122.961	123.189	125.046	126.515	126.853	127.95	127.999	128.181	128.599
30	29.38	29.2227	30.4844	31.8579	30.6454	29.8757	28.9567	30.094	30.3166	28.6377	27.1649	28.7055	30.4759	30.8911	30.0494	31.2694	30.4169	30.2469	28.7942	27.0876	25.958	24.2739	23.7191	21.7368	20.7143	19.4355	20.7449	20.8507	22.1738	20.666	21.4276	19.7948	18.1202	16.7164	15.4258	14.3658	16.1358	17.9355	17.2908	16.2741	14.652	12.9539	12.7944	12.3633	10.6076	10.7746	12.0364	13.4365	14.1109	13.3721	12.5108	13.4965	12.0449	13.8315	13.1003	12.4325	14.2333	13.3743	13.8527	13.1759	12.7031	11.2587	11.0519	10.1162	8.78239	7.63655	9.1099	9.94632	10.9224	11.6626	13.3029	13.8795	14.0902	14.1903	12.9677	11.6824	11.9788	13.4332	13.098	14.759	13.5045	12.5421	11.7033	10.3495	10.2272	10.1458	8.85816	7.04728	8.54226	7.84089	7.56	5.74055	4.52986	5.05457	4.73758	6.20574	5.67905	4.01172	3.25621	110
27	26.4833	27.2397	27.8804	29.838	28.8521	27.2747	25.3666	24.4572	25.8628	26.1635	26.7696	27.6166	27.9256	27.2433	26.645	26.4884	27.7771	26.4492	24.7016	24.8438	25.0945	24.6588	26.0928	27.556	25.9112	24.8649	24.8414	25.4685	25.4563	24.9312	23.2868	24.8052	26.2575	26.7614	26.642	25.2058	25.0981	25.0878	25.4938	23.8744	25.1482	26.1561	25.7584	25.0228	26.2517	26.1745	25.7384	26.0475	25.6567	26.1177	25.7318	27.299	28.1984	29.4022	28.7768	30.4544	30.6813	31.2902	29.4875	27.6299	28.5479	30.2896	30.9994	31.3273	32.3883	32.1841	32.3097	33.9004	34.4914	35.4015	34.4206	34.4263	33.3976	32.315	30.62	30.4759	29.7228	30.9288	30.965	30.0721	29.6587	29.5041	30.8633	31.6536	30.0755	31.3021	32.8697	33.4353	33.6613	33.9713	35.629	36.9905	38.1687	36.2625	37.4522	39.0682	38.9942	40.2318	40.7753	89
25	23.267	23.3453	21.353	22.5207	22.2145	23.1527	23.472	24.6298	23.9847	25.5275	27.4917	29.48	29.4629	27.7845	26.2587	26.7293	27.7957	29.6912	31.1998	32.0774	32.0151	31.1661	31.3608	31.0445	31.7714	31.6346	32.9015	31.1292	32.9364	31.33	29.5394	30.5905	30.3503	30.9622	32.614	32.2713	32.5363	33.7299	33.785	35.4219	34.0901	32.4302	31.2485	29.5337	29.6934	31.2395	32.8501	33.7944	34.5905	36.0179	36.6208	37.2261	36.1992	37.7619	36.9096	38.8803	36.8884	38.7339	40.5358	41.4075	41.053	41.0923	40.9623	42.9337	43.812	42.0402	42.5464	44.0221	45.7845	45.5167	45.2983	46.8042	48.3914	48.6863	50.4607	48.5995	47.3789	46.0802	46.0035	47.4005	47.9387	46.7334	45.4581	43.7124	44.0198	44.8867	45.7841	46.3896	46.3006	44.6731	46.0296	46.3562	44.8508	45.8341	44.3904	44.4077	43.6793	41.8606	42.7613	55
26	27.4318	26.6261	27.4076	27.3286	28.0807	29.5161	29.3249	29.9003	31.6527	31.673	30.7243	31.5379	31.4437	32.0815	33.5508	33.4719	34.4406	35.4742	36.8847	38.2074	36.7943	35.3335	36.6197	35.3886	33.652	34.8723	34.5168	32.7223	31.8891	30.7596	30.1239	29.2668	28.7822	28.1349	29.5291	31.1516	30.8993	30.0208	30.9882	29.3978	28.335	29.5224	30.7839	28.8806	28.7951	30.4414	31.2254	30.648	30.6547	30.6991	30.14	31.7367	32.0355	31.3513	29.5731	29.2285	28.6388	27.9452	28.4817	28.1305	28.8608	28.9381	30.4462	31.2777	30.6132	30.8496	29.9387	28.9459	27.244	27.4259	25.8141	24.2281	25.5224	25.3539	27.0804	27.7588	25.8393	24.8638	25.4252	26.55	25.3782	26.9404	27.1936	25.4809	24.8189	24.4975	22.5423	23.0002	24.8287	23.1659	25.0889	24.0593	22.7994	22.9462	24.2965	26.0732	25.4405	24.5406	24.2333	21
29	30.3859	29.0482	28.1855	26.6494	26.0166	24.7107	24.1349	25.446	24.3142	23.3849	21.8899	20.1531	21.0817	19.761	21.6101	22.9911	21.6602	20.5058	21.9082	21.8274	22.8788	22.5518	22.3437	22.638	22.7801	23.3377	25.0237	26.8427	27.3344	26.9288	25.8018	26.4039	27.6414	28.3216	29.5473	28.6773	26.7338	26.0127	25.2707	25.5739	26.4702	26.9953	27.8891	28.3723	28.0017	28.1966	28.7796	27.441	28.6562	29.344	29.2887	28.4731	30.085	29.7439	30.8395	29.3386	30.697	30.5483	30.1878	30.6106	32.1366	33.4045	34.3555	33.5984	31.7522	32.4839	30.6604	31.3248	30.6507	28.8081	27.6628	26.6769	27.5604	27.7867	27.9783	27.9555	26.4127	27.4326	28.3214	28.4499	26.7241	27.897	27.2932	25.9565	24.6508	25.9863	26.2687	28.0234	28.1101	28.4233	27.8864	28.8344	27.7106	26.1481	26.9332	25.8921	25.3104	27.0148	25.9721	5
33	32.0298	31.2662	32.2514	33.7846	33.3153	33.1499	34.3628	33.866	32.5937	32.3633	33.4474	33.3235	34.3893	34.5024	35.395	35.7716	34.4804	33.2552	33.9931	32.5892	30.7922	32.6918	33.6968	32.0248	32.2067	33.0643	31.2194	29.27	30.2705	30.4761	30.484	31.607	32.0436	30.8552	28.9755	28.655	29.1957	28.7695	28.6961	29.0129	30.6517	29.7913	28.363	26.6608	26.6512	26.7868	27.5536	29.3389	29.7727	31.4176	32.6796	33.3905	31.6732	33.637	32.8712	31.1033	32.8913	33.7919	35.7427	37.1058	35.6352	34.7463	35.3636	34.7251	34.1875	33.2389	34.2541	33.045	33.1866	34.1299	35.665	37.6605	37.8872	38.2464	38.8641	39.4952	40.5199	40.8528	42.0878	43.5048	43.2713	43.1169	42.3238	42.0192	40.0362	38.0645	39.8743	41.7535	41.9402	43.8642	42.6468	40.8226	42.2063	42.6359	41.9929	42.8324	43.5023	42.647	42.1301	-9
35	36.6712	36.1777	37	36.7057	35.3436	33.3604	32.1444	31.4667	31.5818	30.3025	31.9391	30.9909	29.1606	29.795	29.2053	27.6847	29.3043	28.3754	28.1671	27.4094	27.5872	25.7557	25.3955	27.0812	27.8286	26.5758	27.6318	25.9535	24.082	24.1474	24.9092	25.2427	24.453	23.8824	24.5968	25.8693	25.0444	23.3606	25.2049	25.121	24.5049	24.184	22.779	23.9218	25.4675	26.4244	25.512	24.9822	25.1983	23.3622	24.8569	24.0798	22.7564	23.5667	24.8208	26.4876	25.705	25.4248	23.6812	21.8707	23.3262	22.1072	20.9495	20.7148	20.3834	19.6322	19.974	18.2748	18.7881	19.0556	18.837	20.8122	22.6741	24.2219	22.4863	20.6769	20.0306	19.1575	17.223	16.4215	17.4776	19.0773	19.3199	20.2398	22.165	21.9914	20.4011	22.2852	22.802	23.864	22.4088	23.548	25.2734	25.8514	26.2834	27.9325	26.3886	26.3145	26.7493	-21
36	36.4941	38.395	38.9331	40.1222	38.4453	39.5911	40.396	41.5267	39.5537	38.6544	37.9105	38.3846	40.0559	39.3079	40.1049	38.9703	39.2258	37.8915	38.382	37.5216	36.7017	37.0556	35.9338	36.8454	37.1175	38.7794	39.407	37.7583	37.4303	39.1422	38.6604	40.1669	39.7646	39.8231	40.8021	42.1315	44.1277	45.2734	47.025	47.5709	48.2538	49.3643	48.4904	48.3328	48.6255	50.4528	50.8567	50.8365	51.2368	50.3177	51.034	50.6417	49.9276	50.8909	51.3648	51.1354	50.6644	49.0462	50.6412	49.4421	48.006	47.1106	46.0479	45.1541	46.7655	47.0728	49.0043	50.2224	48.9701	47.856	47.4753	47.9029	49.1992	50.5968	50.4293	52.224	53.0266	53.2149	52.8857	53.2638	53.7708	52.3979	51.9073	53.7821	53.873	54.4803	53.8593	53.8862	52.6177	53.5817	52.9809	54.5454	55.8368	54.2994	52.8585	52.7013	50.7265	52.4637	51.9495	-39
32	32.7055	34.0592	35.9031	36.3959	38.0401	37.056	35.5513	35.4535	34.0466	34.0496	34.8883	33.968	32.4727	31.224	30.0988	28.3929	26.8951	26.9909	28.6811	29.3796	28.4352	26.9579	28.1434	29.4514	27.482	27.7357	27.835	27.2852	27.7294	28.1333	26.535	25.5532	27.4833	26.4668	26.1614	27.5298	28.8346	30.3913	31.5031	29.7082	28.2958	29.6812	30.3087	31.7695	32.3578	33.3666	32.9967	34.8747	33.4618	34.4932	33.1997	32.499	30.957	29.6633	31.4247	33.3371	31.3675	30.2008	31.7606	32.3594	32.9303	32.4467	33.5055	32.4749	33.7544	34.8357	33.7169	32.4316	30.6822	32.1149	33.9606	33.8287	34.6826	33.3404	34.1364	33.7287	31.8568	31.6728	33.406	35.0176	36.7319	36.0738	34.5371	35.479	34.4368	33.896	35.2621	35.7665	35.1403	36.5475	37.2282	36.3106	34.5082	36.3095	35.0923	35.0505	33.6784	32.8487	33.3752	-52
31	29.393	27.443	26.2293	24.8312	23.6079	23.0448	21.8132	20.1958	19.5465	17.6043	16.1136	15.2706	14.2648	12.5432	11.9203	11.7478	10.5488	10.1992	9.78608	9.43276	8.65438	6.74221	4.81065	4.03895	2.59085	0.739291	-0.251709	-1.456	-3.26721	-4.57879	-5.41968	-5.82865	-6.19224	-7.0552	-7.72901	-8.29493	-8.87117	-10.5739	-12.5726	-13.3954	-13.9348	-14.006	-15.2325	-15.9871	-16.0761	-16.6684	-18.5854	-20.0046	-20.6015	-21.1206	-21.1729	-23.0419	-23.7171	-25.1732	-25.6035	-26.0781	-27.0142	-27.0378	-28.8505	-30.075	-30.7125	-30.8661	-31.6814	-32.9615	-33.5247	-34.7435	-36.4399	-37.9402	-39.7411	-39.7883	-40.9608	-41.3548	-42.577	-43.5901	-43.7795	-43.7919	-45.2035	-46.0724	-46.244	-47.9097	-49.4647	-51.2136	-52.9102	-52.9386	-53.3052	-54.1756	-54.9385	-55.1316	-55.6519	-56.5058	-58.3731	-59.9091	-60.1597	-60.4581	-62.413	-63.2945	-65.0871	-65.361	-66.3376	-66.3955
